,CountyName,RecType,"Region-2
County-3
District-4",Type,School,FacilityName,Administrator,Address,City,Zip,Telephone,GradeServed,StRep,StSen,FedCong,Cat,NCES ID
146,Fayette,Sch,030262010,26.0,2001,Brownstown Elem School,Mr. Adam Bussard,460 W South St,Brownstown,62418 1120,618427-3368,P-6,107.0,54.0,15.0,4.0,170744004556
147,Fayette,Dist,030262020,26.0,0000,St Elmo CUSD 202,Deborah Philpot,1200 N Walnut St,Saint Elmo,62458 1368,618829-3264,P-12,107.0,54.0,15.0,2.0,1737230
148,Fayette,Sch,030262020,26.0,0002,St Elmo Sr High School,Brian R Garrard,300 W 12th St,Saint Elmo,62458 1324,618829-3227,9-12,107.0,54.0,15.0,4.0,173723003864
149,Fayette,Sch,030262020,26.0,1001,St Elmo Jr High School,Brian R Garrard,300 W 12th St,Saint Elmo,62458 1324,618829-3227,7-8,107.0,54.0,15.0,4.0,173723003863
150,Fayette,Sch,030262020,26.0,2001,St Elmo Elem School,Sean P Hannagan,519 W 2nd St,Saint Elmo,62458 1153,618829-3263,P-6,107.0,54.0,15.0,4.0,173723004843
151,Fayette,Dist,030262030,26.0,0000,Vandalia CUSD 203,Mr. Rich Well,1109 N 8th St,Vandalia,62471 1240,618283-4525,P-12,107.0,54.0,15.0,2.0,1740140
152,Fayette,Sch,030262030,26.0,0001,Vandalia Community High School,Mr. Randy Protz,1109 N 8th St,Vandalia,62471 1240,618283-5155,9-12,107.0,54.0,15.0,4.0,174014004044
153,Fayette,Sch,030262030,26.0,2008,Vandalia Elementary School,Mrs. Stacy Mesnard,1017 W Fletcher St,Vandalia,62471 1007,618283-5166,P-3,107.0,54.0,15.0,4.0,174014004629
154,Fayette,Sch,030262030,26.0,2009,Vandalia Junior High School,Mr. Brian Kern,1011 W Fletcher St,Vandalia,62471 1007,618283-5151,4-8,107.0,54.0,15.0,4.0,
155,Fayette,Dist,030262040,26.0,0000,Ramsey CUSD 204,Mrs. Melissa Ritter,702 W 6th St,Ramsey,62080 0010,618423-2335,P-12,107.0,54.0,15.0,2.0,1733090
156,Fayette,Sch,030262040,26.0,0002,Ramsey High School,Mrs. Ginger Edwards,702 W 6th St,Ramsey,62080 0010,618423-2333,6-12,107.0,54.0,15.0,4.0,173309003435
157,Fayette,Sch,030262040,26.0,2001,Ramsey Elem School,Mr. Travis Portz,516 W 6th St,Ramsey,62080 0030,618423-2010,P-5,107.0,54.0,15.0,4.0,173309003434
158,Montgomery,Dist,030680020,26.0,0000,Panhandle CUSD 2,Mr. Aaron Hopper,509 N Prairie St,Raymond,62560 4906,217229-4215,P-12,95.0,48.0,13.0,2.0,1730660
159,Montgomery,Sch,030680020,26.0,0001,Lincolnwood High School,Mr. Kendal Elvidge,507 N Prairie St,Raymond,62560 4906,217229-4237,9-12,95.0,48.0,13.0,4.0,173066003190
160,Montgomery,Sch,030680020,26.0,1002,Lincolnwood Jr High School,Mr. Kendal Elvidge,507 N Prairie St,Raymond,62560 4906,217229-4237,6-8,95.0,48.0,13.0,4.0,173066003192
161,Montgomery,Sch,030680020,26.0,2003,Farmersville Elem School,Mr. Chris Paproth,PO Box 170,Farmersville,62533 0170,217229-4215,P-1,95.0,48.0,13.0,4.0,173066003188
162,Montgomery,Sch,030680020,26.0,2005,Raymond Grade School,Mr. Aaron Hopper,505 N Prairie St,Raymond,62560 4906,217229-4215,2-5,95.0,48.0,13.0,4.0,173066003191
163,Montgomery,Dist,030680030,26.0,0000,Hillsboro CUSD 3,David E Powell,1311 Vandalia Rd,Hillsboro,62049 2034,217532-2942,P-12,95.0,48.0,13.0,2.0,1719200
164,Montgomery,Sch,030680030,26.0,0001,Hillsboro High School,Janet Ward,522 E Tremont St,Hillsboro,62049 1853,217532-2841,9-12,95.0,48.0,13.0,4.0,171920002206
165,Montgomery,Sch,030680030,26.0,1002,Hillsboro Jr High School,Mark Fenske,909 Rountree St,Hillsboro,62049 1827,217532-3742,6-8,95.0,48.0,13.0,4.0,171920002207
166,Montgomery,Sch,030680030,26.0,2003,Beckemeyer Elem School,Zachary Frailey,1035 Seymour Ave,Hillsboro,62049 1060,217532-6994,K-5,95.0,48.0,13.0,4.0,171920002201
167,Montgomery,Sch,030680030,26.0,2006,Coffeen Elem School,Francine G Luckett,PO Box 188,Coffeen,62017 0188,217534-2314,P-5,95.0,48.0,13.0,4.0,171920002203
168,Montgomery,Dist,030680120,26.0,0000,Litchfield CUSD 12,Mr. Jeffrey R Strieker,1702 N State St,Litchfield,62056 1114,217324-2157,P-12,95.0,48.0,13.0,2.0,1723250
169,Montgomery,Sch,030680120,26.0,0001,Litchfield Senior High School,Mr. Douglas Hoster,1705 N State St,Litchfield,62056 1113,217324-3955,9-12,95.0,48.0,13.0,4.0,172325002560
170,Montgomery,Sch,030680120,26.0,1002,Litchfield Middle School,Mrs. Jennifer Thompson,1701 N State St,Litchfield,62056 1113,217324-4668,6-8,95.0,48.0,13.0,4.0,172325002559
171,Montgomery,Sch,030680120,26.0,2003,J D Colt Elem School,Mrs. Andrea Lee,615 E Tyler Ave,Litchfield,62056 2471,217324-3565,2-3,95.0,48.0,13.0,4.0,172325002558
172,Montgomery,Sch,030680120,26.0,2004,Madison Park Elem School,Adam Favre,800 N Chestnut St,Litchfield,62056 1648,217324-2851,K-1,95.0,48.0,13.0,4.0,172325002561
173,Montgomery,Sch,030680120,26.0,2006,Russell Elem School,Ms. Andrea Lee,705 N Jefferson St,Litchfield,62056 1435,217324-4034,4-5,95.0,48.0,13.0,4.0,172325002563
174,Montgomery,Sch,030680120,26.0,3001,Litchfield Prekindergarten,Adam Favre,601 S State St,Litchfield,62056 2234,217324-3514,P,95.0,48.0,13.0,4.0,172325001146
175,Montgomery,Dist,030680220,26.0,0000,Nokomis CUSD 22,Dr. Scott E Doerr,511 Oberle St,Nokomis,62075 1015,217563-7311,P-12,95.0,48.0,13.0,2.0,1728560
176,Montgomery,Sch,030680220,26.0,0001,Nokomis Jr/Sr High Sch,Mrs. Rachelle McDowell,511 Oberle St,Nokomis,62075 1015,217563-7311,6-12,95.0,48.0,13.0,4.0,172856002990
177,Montgomery,Sch,030680220,26.0,2003,North Elem School,Mr. Donald E Markey,110 W Hamilton St,Nokomis,62075 1266,217563-7311,P-5,95.0,48.0,13.0,4.0,172856002992
178,Boone,Dist,040041000,26.0,0000,Belvidere CUSD 100,Dr. Daniel Scott Woestman,1201 5th Ave,Belvidere,61008 5125,815544-8513,P-12,69.0,35.0,16.0,2.0,1705790
179,Boone,Sch,040041000,26.0,0001,Belvidere High School,Mr. William Lewis,1500 East Ave,Belvidere,61008 4563,815547-6345,9-12,70.0,35.0,16.0,4.0,170579000255
180,Boone,Sch,040041000,26.0,0002,Belvidere North High Sch,Mr. Marc Eckmann,9393 Beloit Rd,Belvidere,61008 9735,815544-0301,9-12,69.0,35.0,16.0,4.0,170579005909
181,Boone,Sch,040041000,26.0,1002,Belvidere South Middle School,Mr. Ben Commare,919 E 6th St,Belvidere,61008 4500,815544-0301,6-8,70.0,35.0,16.0,4.0,170579000256
182,Boone,Sch,040041000,26.0,1003,Belvidere Central Middle School,Ms. Nicole Difford,8787 Beloit Rd,Belvidere,61008 1701,815544-0301,6-8,69.0,35.0,16.0,4.0,170579004634
183,Boone,Sch,040041000,26.0,2003,Caledonia Elem School,Ms. Kelly Cotter,2311 Randolph St,Caledonia,61011 9321,815765-2081,P-5,69.0,35.0,16.0,4.0,170579000257
184,Boone,Sch,040041000,26.0,2005,Lincoln Elem School,Beth Marchini,1011 Bonus Ave,Belvidere,61008 2343,815544-0301,P-5,69.0,35.0,16.0,4.0,170579000259
185,Boone,Sch,040041000,26.0,2007,Perry Elem School,Mrs. Jody Dahlseng,633 W Perry St,Belvidere,61008 3153,815544-0301,K-5,69.0,35.0,16.0,4.0,170579000261
186,Boone,Sch,040041000,26.0,2008,Washington Academy,Ms. Sarah Brenner,1031 5th Ave,Belvidere,61008 5139,815544-8699,P-8,69.0,35.0,16.0,4.0,170579000262
187,Boone,Sch,040041000,26.0,2009,Meehan Elementary School,Mr. Michael Yates,1401 E 6th St,Belvidere,61008 6503,815544-0301,K-5,70.0,35.0,16.0,4.0,170579001089
188,Boone,Sch,040041000,26.0,2010,Seth Whitman Elem Sch,Ms. Theresa Lozdoski,8989 Beloit Rd,Belvidere,61008 1714,815544-0301,P-5,69.0,35.0,16.0,4.0,170579005760
189,Boone,Dist,040042000,26.0,0000,North Boone CUSD 200,Dr. Michael Greenlee,6248 N Boone School Rd,Poplar Grove,61065 8548,815765-3322,P-12,69.0,35.0,16.0,2.0,1728700
190,Boone,Sch,040042000,26.0,0003,North Boone High School,Mr. Jacob Hubert,17823 Poplar Grove Rd,Poplar Grove,61065 9014,815765-3311,9-12,69.0,35.0,16.0,4.0,172870003013
191,Boone,Sch,040042000,26.0,1001,North Boone Middle School,Mr. Jamison Pearce,17641 Poplar Grove Rd,Poplar Grove,61065 9014,815765-9274,7-8,69.0,35.0,16.0,4.0,172870004967
192,Boone,Sch,040042000,26.0,2001,Capron Elem School,Mrs. Allison Louis,200 N Wooster St,Capron,61012 9550,815569-2314,P-4,69.0,35.0,16.0,4.0,172870003011
193,Boone,Sch,040042000,26.0,2002,Manchester Elem School,Mr. Matt Klett,3501 Blaine Rd,Poplar Grove,61065 9467,815765-2826,K-4,69.0,35.0,16.0,4.0,172870003012
194,Boone,Sch,040042000,26.0,2004,Poplar Grove Elem School,Mrs. Heather Walsh,208 N State St,Poplar Grove,61065 9702,815765-3113,K-4,69.0,35.0,16.0,4.0,172870003014
195,Boone,Sch,040042000,26.0,2005,North Boone Upper Elem Sch,Mr. Jamison Pearce,6200 N Boone School Rd,Poplar Grove,61065 8548,815765-9006,5-6,69.0,35.0,16.0,4.0,172870001115
196,Winnebago,Dist,041011220,22.0,0000,Harlem UD 122,Dr. Julie Morris,8605 N 2nd St,Machesney Park,61115 2003,815654-4500,P-12,68.0,34.0,16.0,2.0,1718240
197,Winnebago,Sch,041011220,22.0,0002,Harlem High School,Mr. Terrell Yarbrough,9229 N Alpine Rd,Machesney Park,61115 1924,815654-4511,9-12,68.0,34.0,16.0,4.0,171824002100
198,Winnebago,Sch,041011220,22.0,1005,Harlem Middle School,Mr. Matthew Cascio,735 Windsor Rd,Loves Park,61111 4152,815654-4510,7-8,68.0,34.0,16.0,4.0,171824005017
199,Winnebago,Sch,041011220,22.0,2005,Loves Park Elem School,Lisa Clark,344 Grand Ave,Loves Park,61111 4511,815654-4501,1-6,68.0,34.0,16.0,4.0,171824002106
200,Winnebago,Sch,041011220,22.0,2006,Maple Elem School,Becky Girard,1405 Maple Ave,Loves Park,61111 3006,815654-4502,1-6,68.0,34.0,16.0,4.0,171824002103
201,Winnebago,Sch,041011220,22.0,2007,Marquette Elem School,Mr. Brock Morlan,8500 Victory Ln,Machesney Park,61115 2381,815654-4503,1-3,68.0,34.0,16.0,4.0,171824002104
202,Winnebago,Sch,041011220,22.0,2008,Rock Cut Elem School,Mr. Michael Plourde,7944 Forest Hills Rd,Loves Park,61111 3312,815654-4506,1-6,68.0,34.0,16.0,4.0,171824002105
203,Winnebago,Sch,041011220,22.0,2010,Ralston Elem School,Mr. Taylor Schmit,710 Ralston Rd,Machesney Park,61115 1569,815654-4505,1-6,68.0,34.0,16.0,4.0,171824002107
204,Winnebago,Sch,041011220,22.0,2011,Windsor Elem School,Mr. Anthony Brooks,935 Windsor Rd,Loves Park,61111 4228,815654-4507,1-6,68.0,34.0,16.0,4.0,171824002109
205,Winnebago,Sch,041011220,22.0,2013,Machesney Elem School,Mrs. Abigail Edwards,8615 N 2nd St,Machesney Park,61115 2003,815654-4509,4-6,68.0,34.0,16.0,4.0,171824005530
206,Winnebago,Sch,041011220,22.0,2014,Olson Park Elem School,Mrs. Dyonna Johnson,1414 Minahan Dr,Machesney Park,61115 1835,815654-4504,1-6,68.0,34.0,16.0,4.0,171824000670
207,Winnebago,Sch,041011220,22.0,2015,Donald C Parker Early Educ Center,Ms. Amanda Hayes,808 Harlem Rd,Machesney Park,61115 2514,815654-4559,"P,K",68.0,34.0,16.0,4.0,171824001907
208,Winnebago,Dist,041011310,4.0,0000,Kinnikinnick CCSD 131,Mrs. Keli Freedlund,5410 Pine Ln,Roscoe,61073 7313,815623-2837,P-8,69.0,35.0,16.0,2.0,1721180
209,Winnebago,Sch,041011310,4.0,1002,Roscoe Middle School,Julia Cropp,6121 Elevator Rd,Roscoe,61073 9240,815623-2837,6-8,69.0,35.0,16.0,4.0,172118003821
210,Winnebago,Sch,041011310,4.0,2001,Kinnikinnick School,Mr. Shaun Newmes,5410 Pine Ln,Roscoe,61073 7313,815623-2837,4-5,69.0,35.0,16.0,4.0,172118003822
211,Winnebago,Sch,041011310,4.0,2002,Ledgewood Elem School,Mr. Chad Etnyre,11685 S Gate Rd,Roscoe,61073 9646,815623-2837,P-1,69.0,35.0,16.0,4.0,172118002397
212,Winnebago,Sch,041011310,4.0,2003,Stone Creek School,Mr. Shane Caiola,11633 S Gate Rd,Roscoe,61073 9646,815623-2837,2-3,69.0,35.0,16.0,4.0,172118005428
213,Winnebago,Dist,041011330,4.0,0000,Prairie Hill CCSD 133,Mr. Wes Heiar,6605 Prairie Hill Rd,South Beloit,61080 9530,815389-3957,K-8,69.0,35.0,16.0,2.0,1732550
214,Winnebago,Sch,041011330,4.0,1001,Willowbrook Middle School,Mr. Steve Heidel,6605 Prairie Hill Rd,South Beloit,61080 9530,815389-3957,5-8,69.0,35.0,16.0,4.0,173255006063
215,Winnebago,Sch,041011330,4.0,2001,Prairie Hill Elem School,Mr. Kevin Finnegan,14714 Willowbrook Rd,South Beloit,61080 9554,815389-3957,K-4,69.0,35.0,16.0,4.0,173255003381
216,Winnebago,Dist,041011340,4.0,0000,Shirland CCSD 134,Dr. John Ulferts,PO Box 99,Shirland,61079 0099,815629-2000,K-8,69.0,35.0,16.0,2.0,1736240
217,Winnebago,Sch,041011340,4.0,2001,Shirland C C School,Dr. John Ulferts,PO Box 99,Shirland,61079 0099,815629-2000,K-8,69.0,35.0,16.0,4.0,173624003750
218,Winnebago,Dist,041011400,4.0,0000,Rockton SD 140,Mr. Glenn Terry,1050 E Union St,Rockton,61072 1628,815624-7143,P-8,69.0,35.0,16.0,2.0,1734540
219,Winnebago,Sch,041011400,4.0,1001,Stephen Mack Middle School,Mrs. Autumn Czizek,11810 Old River Rd,Rockton,61072 9468,815624-2611,6-8,69.0,35.0,16.0,4.0,173454003624
220,Winnebago,Sch,041011400,4.0,2001,Rockton Elem School,Mrs. Kindyl Etnyre,1050 E Union St,Rockton,61072 1628,815624-8585,P-2,69.0,35.0,16.0,4.0,173454003623
221,Winnebago,Sch,041011400,4.0,2002,Whitman Post Elem School,Ms. Megan Forsythe,1060 E Union St,Rockton,61072 1628,815624-4006,3-5,69.0,35.0,16.0,4.0,173454001134
222,Winnebago,Dist,041012050,25.0,0000,Rockford SD 205,Dr. Ehren Jarrett,501 7th St,Rockford,61104 1242,815966-3000,P-12,67.0,34.0,17.0,2.0,1734510
223,Winnebago,Sch,041012050,25.0,0001,Auburn High School,Janice Hawkins,5110 Auburn St,Rockford,61101 2402,815966-3300,9-12,67.0,34.0,17.0,4.0,173451003599
224,Winnebago,Sch,041012050,25.0,0002,Rockford East High School,Peter Verona,2929 Charles St,Rockford,61108 1702,815229-2100,9-12,68.0,34.0,16.0,4.0,173451003600
225,Winnebago,Sch,041012050,25.0,0003,Guilford High School,Jennifer Lawrence,5620 Spring Creek Rd,Rockford,61114 6442,815654-4870,9-12,68.0,34.0,16.0,4.0,173451003577
226,Winnebago,Sch,041012050,25.0,0004,Jefferson High School,Don Rundall,4145 Samuelson Rd,Rockford,61109 3249,815874-9536,9-12,67.0,34.0,16.0,4.0,173451003585
227,Winnebago,Sch,041012050,25.0,1001,West Middle School,Maurice Davis,1900 N Rockton Ave,Rockford,61103 4370,815966-3200,6-8,67.0,34.0,17.0,4.0,173451005448
228,Winnebago,Sch,041012050,25.0,1006,Eisenhower Middle School,Jeffrey Carlson,3525 Spring Creek Rd,Rockford,61107 1151,815229-2450,6-8,68.0,34.0,16.0,4.0,173451004426
229,Winnebago,Sch,041012050,25.0,1008,Bernard W Flinn Middle School,Randy Bay,2525 Ohio Pkwy,Rockford,61108 7517,815229-2800,6-8,67.0,34.0,17.0,4.0,173451003583
230,Winnebago,Sch,041012050,25.0,1009,Abraham Lincoln Middle School,Jim Parker,1500 Charles St,Rockford,61104 2310,815229-2400,6-8,67.0,34.0,17.0,4.0,173451003558
231,Winnebago,Sch,041012050,25.0,1010,Kennedy Middle School,Renneth Richardson,520 N Pierpont Ave,Rockford,61101 5037,815654-4880,6-8,67.0,34.0,17.0,4.0,173451003394
232,Winnebago,Sch,041012050,25.0,2014,Barbour Two-Way Lang Immersion,James Robinette,1506 Clover Ave,Rockford,61102 3100,815966-3395,K-8,67.0,34.0,17.0,4.0,173451003607
233,Winnebago,Sch,041012050,25.0,2016,Beyer Elem School,Jacob Sayre,333 15th Ave,Rockford,61104 5101,815966-3390,P-5,67.0,34.0,17.0,4.0,173451003611
234,Winnebago,Sch,041012050,25.0,2017,C Henry Bloom Elem School,Heather Novak,2912 Brendenwood Rd,Rockford,61107 1907,815229-2170,K-5,68.0,34.0,16.0,4.0,173451003621
235,Winnebago,Sch,041012050,25.0,2018,Brookview Elem School,Carol Jeschke,1750 Madron Rd,Rockford,61107 2459,815229-2492,K-5,68.0,34.0,16.0,4.0,173451003557
236,Winnebago,Sch,041012050,25.0,2019,Clifford P Carlson Elem School,David Nold,4015 Pepper Dr,Rockford,61114 5280,815654-4955,K-5,68.0,34.0,16.0,4.0,173451003559
237,Winnebago,Sch,041012050,25.0,201C,Legacy Acad of Excellence Charter Sch,Barbara Forte,4029 Prairie Rd,Rockford,61102 4501,815961-1100,K-12,69.0,35.0,17.0,4.0,173451006077
238,Winnebago,Sch,041012050,25.0,2020,Cherry Valley Elem School,Vicki Kested,619 E State St,Cherry Valley,61016 9689,815332-4938,3-5,69.0,35.0,16.0,4.0,173451003560
239,Winnebago,Sch,041012050,25.0,2022,Conklin Elem School,Jan Johnson,3003 Halsted Rd,Rockford,61101 2705,815654-4860,K-5,67.0,34.0,17.0,4.0,173451003561
240,Winnebago,Sch,041012050,25.0,2024,Ellis Arts Academy,Taren Turner,222 S Central Ave,Rockford,61102 2011,815966-3909,K-5,67.0,34.0,17.0,4.0,173451003563
241,Winnebago,Sch,041012050,25.0,2027,Arthur Froberg Elem School,Christina Ulferts,4555 20th St,Rockford,61109 3135,815874-2464,K-5,67.0,34.0,17.0,4.0,173451003618
242,Winnebago,Sch,041012050,25.0,2029,Gregory Elem School,Kristine Leider,4820 Carol Ct,Rockford,61108 4175,815229-2176,K-5,68.0,34.0,16.0,4.0,173451003571
243,Winnebago,Sch,041012050,25.0,202C,Galapagos Rockford Charter Sch,Michael G Lane,2605 School St,Rockford,61101 5264,815708-7946,K-8,67.0,34.0,17.0,4.0,173451006044
244,Winnebago,Sch,041012050,25.0,2034,Haskell Academy,Loree Leathers-Allen,515 Maple St,Rockford,61103 6711,815966-3355,P-5,67.0,34.0,17.0,4.0,173451003575
245,Winnebago,Sch,041012050,25.0,2037,Swan Hillman Elem School,Carolyn Kloss,3701 Green Dale Dr,Rockford,61109 1543,815229-2835,K-5,67.0,34.0,17.0,4.0,173451003576
246,Winnebago,Sch,041012050,25.0,2039,Maud E Johnson Elem School,Amber Miller,3805 Rural St,Rockford,61107 3555,815229-2485,K-5,68.0,34.0,16.0,4.0,173451003579
247,Winnebago,Sch,041012050,25.0,203C,Jackson Charter School,Ms. Angelique Malone,315 Summit St,Rockford,61107 4231,815316-0093,K-8,67.0,34.0,17.0,4.0,173451006154
248,Winnebago,Sch,041012050,25.0,2040,Kishwaukee Elem School,Aimee Kasper,526 Catlin St,Rockford,61104 4628,815966-3380,K-5,67.0,34.0,17.0,4.0,173451003580
249,Winnebago,Sch,041012050,25.0,2041,Julia Lathrop Elem School,Penny El-Azahari,2603 Clover Ave,Rockford,61102 3471,815966-3285,K-5,67.0,34.0,17.0,4.0,173451003574
250,Winnebago,Sch,041012050,25.0,2043,McIntosh Elementary,Al Gagliano,525 N Pierpont Ave,Rockford,61101 5036,815966-3275,K-5,67.0,34.0,17.0,4.0,173451003581
251,Winnebago,Sch,041012050,25.0,2046,Wm Nashold Elem School,Erin Salberg,3303 20th St,Rockford,61109 2312,815229-2155,"P,5",67.0,34.0,17.0,4.0,173451003582
252,Winnebago,Sch,041012050,25.0,2047,John Nelson Elem School,Rene Mandujano,623 15th St,Rockford,61104 3317,815229-2190,K-5,68.0,34.0,16.0,4.0,173451003606
253,Winnebago,Sch,041012050,25.0,2051,Riverdahl Elem School,Teresa Schneider,3520 Kishwaukee St,Rockford,61109 2005,815229-2870,K-3,67.0,34.0,17.0,4.0,173451005531
254,Winnebago,Sch,041012050,25.0,2054,Rolling Green,Holly Lyman,3615 W Gate Pkwy,Rockford,61108 6162,815229-2881,P-5,67.0,34.0,16.0,4.0,173451003587
255,Winnebago,Sch,041012050,25.0,2056,Spring Creek Elem School,Ray Owens,5222 Spring Creek Rd,Rockford,61114 6330,815654-4960,K-5,68.0,34.0,16.0,4.0,173451003620
256,Winnebago,Sch,041012050,25.0,2059,A C Thompson Elem School,Emma Gipson,4949 Marion Ave,Rockford,61108 6534,815229-2830,K-5,68.0,34.0,16.0,4.0,173451003593
257,Winnebago,Sch,041012050,25.0,2063,R K Welsh Elem School,Matthew Lerner,2100 Huffman Blvd,Rockford,61103 3946,815966-3260,K-5,67.0,34.0,17.0,4.0,173451003601
258,Winnebago,Sch,041012050,25.0,2064,West View Elem School,Veronica Bazan,1720 Halsted Rd,Rockford,61103 3067,815654-4945,P-5,67.0,34.0,17.0,4.0,173451003602
259,Winnebago,Sch,041012050,25.0,2066,Whitehead Elem School,Pamela Miner,2325 Ohio Pkwy,Rockford,61108 7514,815229-2840,K-5,67.0,34.0,17.0,4.0,173451003603
260,Winnebago,Sch,041012050,25.0,2067,White Swan Elem School,Carolyn Timm,7550 Mill Rd,Rockford,61108 2640,815229-2184,P-2,68.0,34.0,16.0,4.0,173451003604
261,Winnebago,Sch,041012050,25.0,2078,Thurgood Marshall Elementary,Jessica Powell,4704 N Rockton Ave,Rockford,61103 1529,815966-3370,1-4,67.0,34.0,17.0,4.0,173451003605
262,Winnebago,Sch,041012050,25.0,2080,King Elementary School,Greg Midgett,1306 S Court St,Rockford,61102 3239,815966-3740,K-5,67.0,34.0,17.0,4.0,173451005447
263,Winnebago,Sch,041012050,25.0,2084,Lewis Lemon Elementary,Stephen Francisco,1993 Mulberry St,Rockford,61101 5670,815967-8000,K-5,67.0,34.0,17.0,4.0,173451000240
264,Winnebago,Sch,041012050,25.0,2085,Montessori Elementary School,Candice Collins,2021 Hawthorne Dr,Rockford,61107 1342,815654-4906,P-8,68.0,34.0,16.0,4.0,173451001589
265,Winnebago,Sch,041012050,25.0,2086,Rockford Envrnmntl Science Acad,Ben Stover,1800 Ogilby Rd,Rockford,61102 3445,815489-5509,6-8,67.0,34.0,17.0,4.0,173451003397
266,Winnebago,Sch,041012050,25.0,2087,Thurgood Marshall School,Jill Faber,4664 N Rockton Ave,Rockford,61103 1528,815490-5400,5-8,68.0,34.0,16.0,4.0,173451006242
267,Winnebago,Sch,041012050,25.0,3001,Dennis Early Childhood Center,Jenny Keffer,730 Lincoln Park Blvd,Rockford,61102 1429,815490-5410,P,67.0,34.0,17.0,4.0,173451004969
268,Winnebago,Sch,041012050,25.0,3069,Wilson ASPIRE,Angela Rieke,520 N Pierpont Ave,Rockford,61101 5037,815966-3770,7,67.0,34.0,17.0,4.0,173451003553
269,Winnebago,Sch,041012050,25.0,3073,Fairview Center,Darcy Dunn,512 Fairview Ave,Rockford,61108 1910,815229-4230,P,67.0,34.0,16.0,4.0,173451005200
270,Winnebago,Sch,041012050,25.0,3075,Roosevelt Center,Morgan Gallagher,978 Haskell Ave,Rockford,61103 6046,815966-3265,9-12,67.0,34.0,17.0,4.0,173451005449
271,Winnebago,Sch,041012050,25.0,3078,Summerdale Early Childhood Center,Kristin Martin-Fry,3320 Glenwood Ave,Rockford,61101 3468,815966-3750,P,67.0,34.0,17.0,4.0,173451006164
272,Winnebago,Dist,041012070,16.0,0000,Hononegah CHD 207,Dr. Lynn Gibson,307 Salem St,Rockton,61072 2630,815624-5010,9-12,69.0,35.0,16.0,2.0,1719620
273,Winnebago,Sch,041012070,16.0,0001,Hononegah High School,Mr. Eric Flohr,307 Salem St,Rockton,61072 2630,815624-5005,9-12,69.0,35.0,16.0,4.0,171962002236
274,Winnebago,Dist,041013200,26.0,0000,County of Winnebago SD 320,Mr. Scott L Fisher,850 Hayes Ave,South Beloit,61080 2119,815389-3478,P-12,69.0,35.0,16.0,2.0,1736600
275,Winnebago,Sch,041013200,26.0,0001,South Beloit Sr High School,Mr. Clint Czizek,245 Prairie Hill Rd,South Beloit,61080 2579,815389-9004,9-12,69.0,35.0,16.0,4.0,173660003768
276,Winnebago,Sch,041013200,26.0,1002,South Beloit Jr High School,Mr. Michael P McCoy,840 Blackhawk Blvd,South Beloit,61080 2263,815389-1421,7-8,69.0,35.0,16.0,4.0,173660002341
277,Winnebago,Sch,041013200,26.0,2003,Clark Elementary School,Mr. James Block,464 Oak Grove Ave,South Beloit,61080 1967,815389-2311,P-1,69.0,35.0,16.0,4.0,173660004430
278,Winnebago,Sch,041013200,26.0,2004,Riverview Elementary School,Mr. Ryan Amendt,306 Miller St,South Beloit,61080 1816,815389-1231,2-4,69.0,35.0,16.0,4.0,173660003766
279,Winnebago,Sch,041013200,26.0,2005,Blackhawk Elementary School,Mr. Michael P McCoy,840 Blackhawk Blvd,South Beloit,61080 2263,815389-4001,5-6,69.0,35.0,16.0,4.0,173660004638
280,Winnebago,Dist,041013210,26.0,0000,Pecatonica CUSD 321,William Faller,PO Box 419,Pecatonica,61063 0419,815239-1639,P-12,89.0,45.0,16.0,2.0,1731050
